sample_id,sample_type,source_event_id,source_file,sample_file,event_time_in_sample_s,source_event_time_s,source_start_s,source_end_s,time_scale,speed_scale,noise_gain,noise_model,dropout_samples,is_augmented,target_wheels,sensor_wheels,sensor_delay_s,sensor_signal_columns,sensor_signal_time_s
E05_event_030,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_030.csv,39.99716825,336.66000000,295.49911201,346.94357372,0.97172754,1.02413551,0.26830326,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.29716825
E05_event_031,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_031.csv,40.00082062,336.66000000,296.21013929,346.76131563,0.98889885,1.00708157,0.48532220,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30082062
E05_event_032,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_032.csv,40.04257261,336.66000000,296.11660500,346.73184234,0.98764725,0.98095051,0.16021439,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.34257261
E05_event_033,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_033.csv,40.00588440,336.66000000,298.16284506,346.26758776,1.03919067,0.99862707,0.10858408,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30588440
E05_event_034,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_034.csv,39.60637166,336.66000000,295.90944834,347.34359875,0.97192234,1.03089701,0.31335295,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.90637166
E05_event_035,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_035.csv,40.05140448,336.66000000,298.05041390,346.24081406,1.03734353,1.04624208,0.47864280,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.35140448
E05_event_036,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_036.csv,40.30613716,336.66000000,296.83482054,346.22830901,1.01207672,0.98736011,0.14077799,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.60613716
E05_event_037,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_037.csv,39.86520864,336.66000000,296.24694719,346.92393042,0.98644388,1.04723566,0.45034155,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.16520864
E05_event_038,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_038.csv,40.33428457,336.66000000,294.63055222,346.72152438,0.95966725,0.97084013,0.20052836,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.63428457
E05_event_039,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_039.csv,40.31352563,336.66000000,295.83142375,346.46010221,0.98738505,0.95909375,0.46868649,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.61352563
E05_event_040,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_040.csv,40.07879039,336.66000000,296.91210080,346.48938249,1.00832475,0.96994578,0.14571132,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.37879039
E05_event_041,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_041.csv,40.41744465,336.66000000,295.20357673,346.47862930,0.97493805,1.02782707,0.44020595,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.71744465
E05_event_042,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_042.csv,40.05577200,336.66000000,294.77340645,347.04828987,0.95629099,0.95422520,0.43024038,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.35577200
E05_event_043,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_043.csv,40.40703027,336.66000000,295.71725805,346.37001963,0.98691559,1.04160109,0.44013600,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.70703027
E05_event_044,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_044.csv,39.92282772,336.66000000,296.24513338,346.85124767,0.98782530,1.04601460,0.36489837,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.22282772
E05_event_045,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_045.csv,40.16605125,336.66000000,294.51606821,346.96770547,0.95306844,1.03210546,0.26208503,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.46605125
E05_event_046,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_046.csv,39.76415732,336.66000000,296.29519826,347.04030578,0.98511960,1.01550512,0.20718002,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06415732
E05_event_047,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_047.csv,40.05061551,336.66000000,296.26574042,346.68466684,0.99149275,0.96078373,0.14424958,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.35061551
E05_event_048,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_048.csv,39.61310649,336.66000000,295.09280912,347.54877777,0.95298974,0.97782022,0.41377195,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.91310649
E05_event_049,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_049.csv,40.01278343,336.66000000,295.59961212,346.89843751,0.97448625,1.01009610,0.10832107,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.31278343
E05_event_050,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_050.csv,40.01936940,336.66000000,295.65000572,346.87743995,0.97584431,0.98009704,0.12011715,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.31936940
E05_normal_001,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_001.csv,,336.66000000,98.57722682,149.93967216,0.97327921,1.01787506,0.24488516,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_002,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_002.csv,,336.66000000,201.95542474,249.83943300,1.04398111,0.99259559,0.32701734,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_003,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_003.csv,,336.66000000,126.94230855,176.07500490,1.01744874,1.01759999,0.36743078,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_004,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_004.csv,,336.66000000,181.64664279,234.10130600,0.95301346,0.98593431,0.13099524,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_005,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_005.csv,,336.66000000,195.18135569,246.98935966,0.96490882,0.97565174,0.28834101,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_006,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_006.csv,,336.66000000,42.66759720,93.55464536,0.98237178,0.97591561,0.33297815,contiguous_correlated_residual_v2,1,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_007,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_007.csv,,336.66000000,104.03839087,155.65927582,0.96840649,0.98594498,0.10968335,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_008,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_008.csv,,336.66000000,48.12110918,99.19655701,0.97874815,1.01509888,0.12178431,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_009,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_009.csv,,336.66000000,201.30700382,252.60712848,0.97446157,1.01954676,0.21099900,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_normal_010,normal,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_normal_010.csv,,336.66000000,14.88852658,67.34430283,0.95299324,1.01111937,0.35760443,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_event_000,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_000.csv,40.00000000,330.84000000,290.84000000,340.83000000,1.00000000,1.00000000,0.00000000,none,0,0,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30000000
E06_event_001,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_001.csv,40.22746809,330.84000000,292.33018586,340.18568610,1.04460302,0.98672710,0.32726006,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.52746809
E06_event_002,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_002.csv,39.65009379,330.84000000,290.13785360,341.45425929,0.97415240,1.02000827,0.46534612,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.95009379
E06_event_003,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_003.csv,39.66058511,330.84000000,292.82894673,340.73980199,1.04339611,1.00542126,0.10169491,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.96058511
E06_event_004,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_004.csv,40.22691083,330.84000000,291.96078133,340.27600368,1.03466356,0.97715261,0.24270723,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.52691083
E06_event_005,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_005.csv,39.77070757,330.84000000,291.58308755,340.92727007,1.01308802,0.98805596,0.26794542,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.07070757
E06_event_006,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_006.csv,39.69643951,330.84000000,289.21964277,341.63244562,0.95377460,1.02562775,0.11116802,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.99643951
E06_event_007,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_007.csv,39.67546549,330.84000000,290.91888566,341.21839649,0.99384664,1.04079706,0.37289110,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97546549
E06_event_008,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_008.csv,40.25677702,330.84000000,290.40869927,340.61541906,0.99568345,0.98728890,0.32668597,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.55677702
E06_event_009,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_009.csv,40.35067711,330.84000000,290.22029149,340.54359147,0.99337683,0.95077760,0.12809704,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.65067711
E06_event_010,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_010.csv,39.84189940,330.84000000,292.36005765,340.64119754,1.03539395,0.95953785,0.47563742,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14189940
E06_event_011,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_011.csv,39.71111473,330.84000000,292.47811647,340.76964822,1.03517114,0.99000688,0.48285879,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.01111473
E06_event_012,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_012.csv,40.24706657,330.84000000,290.97280492,340.49097486,1.00952842,1.00123291,0.43539897,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.54706657
E06_event_013,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_013.csv,39.67618957,330.84000000,292.50237952,340.80584990,1.03491529,1.04234531,0.41585021,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97618957
E06_event_014,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_014.csv,39.74826415,330.84000000,289.09135658,341.59716354,0.95208517,0.99697016,0.21164124,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.04826415
E06_event_015,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_015.csv,40.05146310,330.84000000,291.53715723,340.59277113,1.01904749,0.99370577,0.28357982,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.35146310
E06_event_016,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_016.csv,39.56255218,330.84000000,290.73176733,341.41127209,0.98639480,0.95692683,0.19524590,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.86255218
E06_event_017,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_017.csv,39.79738438,330.84000000,292.53620103,340.65008942,1.03899314,0.95319972,0.19104139,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.09738438
E06_event_018,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_018.csv,40.11709590,330.84000000,290.65929390,340.72855871,0.99841690,0.97564699,0.13027310,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.41709590
E06_event_019,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_019.csv,40.06276975,330.84000000,292.29077026,340.39218728,1.03926252,1.01475936,0.31183108,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.36276975
E06_event_020,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_020.csv,39.82039648,330.84000000,291.57200904,340.86852644,1.01406758,1.02850497,0.20057130,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.12039648
E06_event_021,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_021.csv,39.62827690,330.84000000,289.62169640,341.61747209,0.96142426,0.98269928,0.13617909,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.92827690
E06_event_022,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_022.csv,39.76830499,330.84000000,292.87941477,340.59705463,1.04762097,0.99692312,0.25666704,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06830499
E06_event_023,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_023.csv,40.18844531,330.84000000,291.20913853,340.50556564,1.01406944,0.96698925,0.40647313,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.48844531
E06_event_024,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_024.csv,39.85824232,330.84000000,291.35718944,340.87632488,1.00950874,1.04674491,0.35885981,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.15824232
E06_event_025,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_025.csv,39.85518696,330.84000000,292.85798349,340.49848276,1.04931730,1.02559474,0.28093746,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.15518696
E06_event_026,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_026.csv,40.34959391,330.84000000,291.81635299,340.16360820,1.03397804,1.02266156,0.27704485,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.64959391
E06_event_027,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_027.csv,39.75784640,330.84000000,291.20785802,341.03980208,1.00317178,0.97896241,0.49467800,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.05784640
E06_event_028,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_028.csv,40.49719458,330.84000000,289.84071958,340.45049760,0.98775379,0.97944939,0.34316888,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.79719458
E06_event_029,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_029.csv,40.05184893,330.84000000,291.53426318,340.59301667,1.01898227,0.97356369,0.40585241,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.35184893
E06_event_030,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_030.csv,39.79465947,330.84000000,292.50092658,340.66242126,1.03796612,1.02521659,0.17031244,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.09465947
E06_event_031,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_031.csv,39.65330367,330.84000000,292.79044299,340.75863678,1.04214889,1.00631217,0.25093807,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.95330367
E06_event_032,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_032.csv,39.76223475,330.84000000,292.22251971,340.77330796,1.02964343,0.96291942,0.41590331,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06223475
E06_event_033,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_033.csv,39.91474953,330.84000000,289.92879485,341.16677503,0.97564345,0.96744072,0.19426558,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.21474953
E06_event_034,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_034.csv,39.65938934,330.84000000,292.09152541,340.93333253,1.02350840,1.02997165,0.47168401,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.95938934
E06_event_035,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_035.csv,40.23325502,330.84000000,292.14836395,340.22289546,1.03984373,0.96035357,0.38323497,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.53325502
E06_event_036,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_036.csv,39.52386736,330.84000000,289.24300733,341.85510736,0.95016165,1.03486286,0.48991637,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.82386736
E06_event_037,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_037.csv,39.64325780,330.84000000,289.98716226,341.50243804,0.97039178,1.00105347,0.30498233,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.94325780
E06_event_038,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_038.csv,39.67412259,330.84000000,291.74148607,341.00621037,1.01472201,0.99258649,0.10245651,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97412259
E06_event_039,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_039.csv,39.67471887,330.84000000,292.98272472,340.68275247,1.04800778,0.97845075,0.17370694,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97471887
E06_event_040,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_040.csv,40.37255822,330.84000000,291.30234058,340.25855444,1.02111655,1.00329249,0.41787251,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.67255822
E06_event_041,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_041.csv,40.40962602,330.84000000,288.95939574,340.76911568,0.96487686,1.02753649,0.22146342,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.70962602
E06_event_042,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_042.csv,40.47854470,330.84000000,291.14237359,340.16795885,1.01967166,0.97598213,0.32730964,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.77854470
E06_event_043,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_043.csv,39.99348786,330.84000000,292.01962620,340.54328818,1.03021903,0.95579972,0.14378056,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.29348786
E06_event_044,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_044.csv,40.34338714,330.84000000,291.31974128,340.28979247,1.02082801,0.96903683,0.14571741,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.64338714
E06_event_045,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_045.csv,40.10281666,330.84000000,290.66026553,340.74614710,0.99808566,0.98367229,0.30162995,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.40281666
E06_event_046,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_046.csv,39.78071879,330.84000000,290.30400872,341.24311353,0.98136785,1.03229877,0.42812052,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.08071879
E06_event_047,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_047.csv,39.70082943,330.84000000,289.24637249,341.61972259,0.95449308,0.98135342,0.36555714,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.00082943
E06_event_048,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_048.csv,39.94344996,330.84000000,289.09120476,341.34062929,0.95675695,1.03290767,0.14870323,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.24344996
E06_event_049,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_049.csv,39.94605760,330.84000000,290.77793769,340.91311035,0.99710437,1.01958096,0.44780583,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.24605760
E06_event_050,event,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_event_050.csv,39.79805998,330.84000000,289.74584697,341.36385827,0.96846040,0.97697997,0.20610073,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.09805998
E06_normal_001,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_001.csv,,330.84000000,173.44249134,223.81129284,0.99247944,0.98315844,0.13866166,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_002,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_002.csv,,330.84000000,144.61109868,195.38826604,0.98449761,1.00208936,0.34381663,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_003,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_003.csv,,330.84000000,28.52575818,79.14447931,0.98757928,1.03876860,0.25706560,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_004,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_004.csv,,330.84000000,74.84171309,126.93221075,0.95967599,0.98754157,0.31267827,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_005,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_005.csv,,330.84000000,91.66084357,143.29925073,0.96807789,0.97751615,0.18223067,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_006,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_006.csv,,330.84000000,109.27831009,160.67875160,0.97255974,0.97989035,0.29483906,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_007,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_007.csv,,330.84000000,37.06207225,88.10546158,0.97936286,1.02803408,0.40433627,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_008,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_008.csv,,330.84000000,16.60808263,67.33996088,0.98537649,0.99200232,0.39522363,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_009,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_009.csv,,330.84000000,79.55110979,131.53050535,0.96172723,0.98316256,0.15677556,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E06_normal_010,normal,E06,20260122_yuan_95_majisi_rr100_blowout.txt,samples/E06_normal_010.csv,,330.84000000,78.27026654,128.84690093,0.98840108,1.00924912,0.21078885,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
